pclass,survived,name,sex,sibsp,parch,ticket,cabin,embarked,boat,home.dest,age_?,age_dabl_continuous,fare_?,fare_dabl_continuous,body_?,body_dabl_continuous
2,0,"Sweet, Mr. George Frederick",male,0,0,220845,?,S,?,"Somerset / Bernardsville, NJ",0.0,14.0,0.0,65.0,1.0,
2,1,"Toomey, Miss. Ellen",female,0,0,F.C.C. 13531,?,S,9,"Indianapolis, IN",0.0,50.0,0.0,10.5,1.0,
2,0,"Troupiansky, Mr. Moses Aaron",male,0,0,233639,?,S,?,?,0.0,23.0,0.0,13.0,1.0,
2,1,"Trout, Mrs. William H (Jessie L)",female,0,0,240929,?,S,?,"Columbus, OH",0.0,28.0,0.0,12.65,1.0,
2,1,"Troutt, Miss. Edwina Celia 'Winnie'",female,0,0,34218,E101,S,16,"Bath, England / Massachusetts",0.0,27.0,0.0,10.5,1.0,
2,0,"Turpin, Mr. William John Robert",male,1,0,11668,?,S,?,"Plymouth, England",0.0,29.0,0.0,21.0,1.0,
2,0,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",female,1,0,11668,?,S,?,"Plymouth, England",0.0,27.0,0.0,21.0,1.0,
2,0,"Veal, Mr. James",male,0,0,28221,?,S,?,"Barre, Co Washington, VT",0.0,40.0,0.0,13.0,1.0,
2,1,"Walcroft, Miss. Nellie",female,0,0,F.C.C. 13528,?,S,14,"Mamaroneck, NY",0.0,31.0,0.0,21.0,1.0,
2,0,"Ware, Mr. John James",male,1,0,CA 31352,?,S,?,"Bristol, England / New Britain, CT",0.0,30.0,0.0,21.0,1.0,
2,0,"Ware, Mr. William Jeffery",male,1,0,28666,?,S,?,?,0.0,23.0,0.0,10.5,1.0,
2,1,"Ware, Mrs. John James (Florence Louise Long)",female,0,0,CA 31352,?,S,10,"Bristol, England / New Britain, CT",0.0,31.0,0.0,21.0,1.0,
2,0,"Watson, Mr. Ennis Hastings",male,0,0,239856,?,S,?,Belfast,1.0,,0.0,0.0,1.0,
2,1,"Watt, Miss. Bertha J",female,0,0,C.A. 33595,?,S,9,"Aberdeen / Portland, OR",0.0,12.0,0.0,15.75,1.0,
2,1,"Watt, Mrs. James (Elizabeth 'Bessie' Inglis Milne)",female,0,0,C.A. 33595,?,S,9,"Aberdeen / Portland, OR",0.0,40.0,0.0,15.75,1.0,
2,1,"Webber, Miss. Susan",female,0,0,27267,E101,S,12,"England / Hartford, CT",0.0,32.5,0.0,13.0,1.0,
2,0,"Weisz, Mr. Leopold",male,1,0,228414,?,S,?,"Bromsgrove, England / Montreal, PQ",0.0,27.0,0.0,26.0,0.0,293.0
2,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",female,1,0,228414,?,S,10,"Bromsgrove, England / Montreal, PQ",0.0,29.0,0.0,26.0,1.0,
2,1,"Wells, Master. Ralph Lester",male,1,1,29103,?,S,14,"Cornwall / Akron, OH",0.0,2.0,0.0,23.0,1.0,
2,1,"Wells, Miss. Joan",female,1,1,29103,?,S,14,"Cornwall / Akron, OH",0.0,4.0,0.0,23.0,1.0,
2,1,"Wells, Mrs. Arthur Henry ('Addie' Dart Trevaskis)",female,0,2,29103,?,S,14,"Cornwall / Akron, OH",0.0,29.0,0.0,23.0,1.0,
2,1,"West, Miss. Barbara J",female,1,2,C.A. 34651,?,S,10,"Bournmouth, England",0.0,0.9167,0.0,27.75,1.0,
2,1,"West, Miss. Constance Mirium",female,1,2,C.A. 34651,?,S,10,"Bournmouth, England",0.0,5.0,0.0,27.75,1.0,
2,0,"West, Mr. Edwy Arthur",male,1,2,C.A. 34651,?,S,?,"Bournmouth, England",0.0,36.0,0.0,27.75,1.0,
2,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,1,2,C.A. 34651,?,S,10,"Bournmouth, England",0.0,33.0,0.0,27.75,1.0,
2,0,"Wheadon, Mr. Edward H",male,0,0,C.A. 24579,?,S,?,"Guernsey, England / Edgewood, RI",0.0,66.0,0.0,10.5,1.0,
2,0,"Wheeler, Mr. Edwin 'Frederick'",male,0,0,SC/PARIS 2159,?,S,?,?,1.0,,0.0,12.875,1.0,
2,1,"Wilhelms, Mr. Charles",male,0,0,244270,?,S,9,"London, England",0.0,31.0,0.0,13.0,1.0,
2,1,"Williams, Mr. Charles Eugene",male,0,0,244373,?,S,14,"Harrow, England",1.0,,0.0,13.0,1.0,
2,1,"Wright, Miss. Marion",female,0,0,220844,?,S,9,"Yoevil, England / Cottage Grove, OR",0.0,26.0,0.0,13.5,1.0,
2,0,"Yrois, Miss. Henriette ('Mrs Harbeck')",female,0,0,248747,?,S,?,Paris,0.0,24.0,0.0,13.0,1.0,
3,0,"Abbing, Mr. Anthony",male,0,0,C.A. 5547,?,S,?,?,0.0,42.0,0.0,7.55,1.0,
3,0,"Abbott, Master. Eugene Joseph",male,0,2,C.A. 2673,?,S,?,"East Providence, RI",0.0,13.0,0.0,20.25,1.0,
3,0,"Abbott, Mr. Rossmore Edward",male,1,1,C.A. 2673,?,S,?,"East Providence, RI",0.0,16.0,0.0,20.25,0.0,190.0
3,1,"Abbott, Mrs. Stanton (Rosa Hunt)",female,1,1,C.A. 2673,?,S,A,"East Providence, RI",0.0,35.0,0.0,20.25,1.0,
3,1,"Abelseth, Miss. Karen Marie",female,0,0,348125,?,S,16,"Norway Los Angeles, CA",0.0,16.0,0.0,7.65,1.0,
3,1,"Abelseth, Mr. Olaus Jorgensen",male,0,0,348122,F G63,S,A,"Perkins County, SD",0.0,25.0,0.0,7.65,1.0,
3,1,"Abrahamsson, Mr. Abraham August Johannes",male,0,0,SOTON/O2 3101284,?,S,15,"Taalintehdas, Finland Hoboken, NJ",0.0,20.0,0.0,7.925,1.0,
3,1,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,0,0,2657,?,C,C,"Greensburg, PA",0.0,18.0,0.0,7.2292,1.0,
3,0,"Adahl, Mr. Mauritz Nils Martin",male,0,0,C 7076,?,S,?,"Asarum, Sweden Brooklyn, NY",0.0,30.0,0.0,7.25,0.0,72.0
3,0,"Adams, Mr. John",male,0,0,341826,?,S,?,"Bournemouth, England",0.0,26.0,0.0,8.05,0.0,103.0
3,0,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",female,1,0,7546,?,S,?,"Sweden Akeley, MN",0.0,40.0,0.0,9.475,1.0,
3,1,"Aks, Master. Philip Frank",male,0,1,392091,?,S,11,"London, England Norfolk, VA",0.0,0.8333,0.0,9.35,1.0,
3,1,"Aks, Mrs. Sam (Leah Rosen)",female,0,1,392091,?,S,13,"London, England Norfolk, VA",0.0,18.0,0.0,9.35,1.0,
3,1,"Albimona, Mr. Nassef Cassem",male,0,0,2699,?,C,15,"Syria Fredericksburg, VA",0.0,26.0,0.0,18.7875,1.0,
3,0,"Alexander, Mr. William",male,0,0,3474,?,S,?,"England Albion, NY",0.0,26.0,0.0,7.8875,1.0,
3,0,"Alhomaki, Mr. Ilmari Rudolf",male,0,0,SOTON/O2 3101287,?,S,?,"Salo, Finland Astoria, OR",0.0,20.0,0.0,7.925,1.0,
3,0,"Ali, Mr. Ahmed",male,0,0,SOTON/O.Q. 3101311,?,S,?,?,0.0,24.0,0.0,7.05,1.0,
3,0,"Ali, Mr. William",male,0,0,SOTON/O.Q. 3101312,?,S,?,Argentina,0.0,25.0,0.0,7.05,0.0,79.0
3,0,"Allen, Mr. William Henry",male,0,0,373450,?,S,?,"Lower Clapton, Middlesex or Erdington, Birmingham",0.0,35.0,0.0,8.05,1.0,
3,0,"Allum, Mr. Owen George",male,0,0,2223,?,S,?,"Windsor, England New York, NY",0.0,18.0,0.0,8.3,0.0,259.0
3,0,"Andersen, Mr. Albert Karvin",male,0,0,C 4001,?,S,?,"Bergen, Norway",0.0,32.0,0.0,22.525,0.0,260.0
3,1,"Andersen-Jensen, Miss. Carla Christine Nielsine",female,1,0,350046,?,S,16,?,0.0,19.0,0.0,7.8542,1.0,
3,0,"Andersson, Master. Sigvard Harald Elias",male,4,2,347082,?,S,?,"Sweden Winnipeg, MN",0.0,4.0,0.0,31.275,1.0,
3,0,"Andersson, Miss. Ebba Iris Alfrida",female,4,2,347082,?,S,?,"Sweden Winnipeg, MN",0.0,6.0,0.0,31.275,1.0,
3,0,"Andersson, Miss. Ellis Anna Maria",female,4,2,347082,?,S,?,"Sweden Winnipeg, MN",0.0,2.0,0.0,31.275,1.0,
3,1,"Andersson, Miss. Erna Alexandra",female,4,2,3101281,?,S,D,"Ruotsinphyhtaa, Finland New York, NY",0.0,17.0,0.0,7.925,1.0,
3,0,"Andersson, Miss. Ida Augusta Margareta",female,4,2,347091,?,S,?,"Vadsbro, Sweden Ministee, MI",0.0,38.0,0.0,7.775,1.0,
3,0,"Andersson, Miss. Ingeborg Constanzia",female,4,2,347082,?,S,?,"Sweden Winnipeg, MN",0.0,9.0,0.0,31.275,1.0,
3,0,"Andersson, Miss. Sigrid Elisabeth",female,4,2,347082,?,S,?,"Sweden Winnipeg, MN",0.0,11.0,0.0,31.275,1.0,
3,0,"Andersson, Mr. Anders Johan",male,1,5,347082,?,S,?,"Sweden Winnipeg, MN",0.0,39.0,0.0,31.275,1.0,
3,1,"Andersson, Mr. August Edvard ('Wennerstrom')",male,0,0,350043,?,S,A,?,0.0,27.0,0.0,7.7958,1.0,
3,0,"Andersson, Mr. Johan Samuel",male,0,0,347075,?,S,?,"Hartford, CT",0.0,26.0,0.0,7.775,1.0,
3,0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,1,5,347082,?,S,?,"Sweden Winnipeg, MN",0.0,39.0,0.0,31.275,1.0,
3,0,"Andreasson, Mr. Paul Edvin",male,0,0,347466,?,S,?,"Sweden Chicago, IL",0.0,20.0,0.0,7.8542,1.0,
3,0,"Angheloff, Mr. Minko",male,0,0,349202,?,S,?,"Bulgaria Chicago, IL",0.0,26.0,0.0,7.8958,1.0,
3,0,"Arnold-Franchi, Mr. Josef",male,1,0,349237,?,S,?,"Altdorf, Switzerland",0.0,25.0,0.0,17.8,1.0,
3,0,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",female,1,0,349237,?,S,?,"Altdorf, Switzerland",0.0,18.0,0.0,17.8,1.0,
3,0,"Aronsson, Mr. Ernst Axel Algot",male,0,0,349911,?,S,?,"Sweden Joliet, IL",0.0,24.0,0.0,7.775,1.0,
3,0,"Asim, Mr. Adola",male,0,0,SOTON/O.Q. 3101310,?,S,?,?,0.0,35.0,0.0,7.05,1.0,
3,0,"Asplund, Master. Carl Edgar",male,4,2,347077,?,S,?,"Sweden  Worcester, MA",0.0,5.0,0.0,31.3875,1.0,
3,0,"Asplund, Master. Clarence Gustaf Hugo",male,4,2,347077,?,S,?,"Sweden Worcester, MA",0.0,9.0,0.0,31.3875,1.0,
3,1,"Asplund, Master. Edvin Rojj Felix",male,4,2,347077,?,S,15,"Sweden Worcester, MA",0.0,3.0,0.0,31.3875,1.0,
3,0,"Asplund, Master. Filip Oscar",male,4,2,347077,?,S,?,"Sweden Worcester, MA",0.0,13.0,0.0,31.3875,1.0,
3,1,"Asplund, Miss. Lillian Gertrud",female,4,2,347077,?,S,15,"Sweden Worcester, MA",0.0,5.0,0.0,31.3875,1.0,
3,0,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,1,5,347077,?,S,?,"Sweden  Worcester, MA",0.0,40.0,0.0,31.3875,0.0,142.0
3,1,"Asplund, Mr. Johan Charles",male,0,0,350054,?,S,13,"Oskarshamn, Sweden Minneapolis, MN",0.0,23.0,0.0,7.7958,1.0,
3,1,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",female,1,5,347077,?,S,15,"Sweden  Worcester, MA",0.0,38.0,0.0,31.3875,1.0,
3,1,"Assaf Khalil, Mrs. Mariana ('Miriam')",female,0,0,2696,?,C,C,"Ottawa, ON",0.0,45.0,0.0,7.225,1.0,
3,0,"Assaf, Mr. Gerios",male,0,0,2692,?,C,?,"Ottawa, ON",0.0,21.0,0.0,7.225,1.0,
3,0,"Assam, Mr. Ali",male,0,0,SOTON/O.Q. 3101309,?,S,?,?,0.0,23.0,0.0,7.05,1.0,
3,0,"Attalah, Miss. Malake",female,0,0,2627,?,C,?,?,0.0,17.0,0.0,14.4583,1.0,
3,0,"Attalah, Mr. Sleiman",male,0,0,2694,?,C,?,"Ottawa, ON",0.0,30.0,0.0,7.225,1.0,
3,0,"Augustsson, Mr. Albert",male,0,0,347468,?,S,?,"Krakoryd, Sweden Bloomington, IL",0.0,23.0,0.0,7.8542,1.0,
3,1,"Ayoub, Miss. Banoura",female,0,0,2687,?,C,C,"Syria Youngstown, OH",0.0,13.0,0.0,7.2292,1.0,
3,0,"Baccos, Mr. Raffull",male,0,0,2679,?,C,?,?,0.0,20.0,0.0,7.225,1.0,
3,0,"Backstrom, Mr. Karl Alfred",male,1,0,3101278,?,S,D,"Ruotsinphytaa, Finland New York, NY",0.0,32.0,0.0,15.85,1.0,
3,1,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,3,0,3101278,?,S,?,"Ruotsinphytaa, Finland New York, NY",0.0,33.0,0.0,15.85,1.0,
3,1,"Baclini, Miss. Eugenie",female,2,1,2666,?,C,C,"Syria New York, NY",0.0,0.75,0.0,19.2583,1.0,
3,1,"Baclini, Miss. Helene Barbara",female,2,1,2666,?,C,C,"Syria New York, NY",0.0,0.75,0.0,19.2583,1.0,
3,1,"Baclini, Miss. Marie Catherine",female,2,1,2666,?,C,C,"Syria New York, NY",0.0,5.0,0.0,19.2583,1.0,
3,1,"Baclini, Mrs. Solomon (Latifa Qurban)",female,0,3,2666,?,C,C,"Syria New York, NY",0.0,24.0,0.0,19.2583,1.0,
3,1,"Badman, Miss. Emily Louisa",female,0,0,A/4 31416,?,S,C,"London Skanteales, NY",0.0,18.0,0.0,8.05,1.0,
3,0,"Badt, Mr. Mohamed",male,0,0,2623,?,C,?,?,0.0,40.0,0.0,7.225,1.0,
3,0,"Balkic, Mr. Cerin",male,0,0,349248,?,S,?,?,0.0,26.0,0.0,7.8958,1.0,
3,1,"Barah, Mr. Hanna Assi",male,0,0,2663,?,C,15,?,0.0,20.0,0.0,7.2292,1.0,
3,0,"Barbara, Miss. Saiide",female,0,1,2691,?,C,?,"Syria Ottawa, ON",0.0,18.0,0.0,14.4542,1.0,
3,0,"Barbara, Mrs. (Catherine David)",female,0,1,2691,?,C,?,"Syria Ottawa, ON",0.0,45.0,0.0,14.4542,1.0,
3,0,"Barry, Miss. Julia",female,0,0,330844,?,Q,?,"New York, NY",0.0,27.0,0.0,7.8792,1.0,
3,0,"Barton, Mr. David John",male,0,0,324669,?,S,?,"England New York, NY",0.0,22.0,0.0,8.05,1.0,
3,0,"Beavan, Mr. William Thomas",male,0,0,323951,?,S,?,England,0.0,19.0,0.0,8.05,1.0,
3,0,"Bengtsson, Mr. John Viktor",male,0,0,347068,?,S,?,"Krakudden, Sweden Moune, IL",0.0,26.0,0.0,7.775,1.0,
3,0,"Berglund, Mr. Karl Ivar Sven",male,0,0,PP 4348,?,S,?,"Tranvik, Finland New York",0.0,22.0,0.0,9.35,1.0,
3,0,"Betros, Master. Seman",male,0,0,2622,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,0,"Betros, Mr. Tannous",male,0,0,2648,?,C,?,Syria,0.0,20.0,0.0,4.0125,1.0,
3,1,"Bing, Mr. Lee",male,0,0,1601,?,S,C,"Hong Kong New York, NY",0.0,32.0,0.0,56.4958,1.0,
3,0,"Birkeland, Mr. Hans Martin Monsen",male,0,0,312992,?,S,?,"Brennes, Norway New York",0.0,21.0,0.0,7.775,1.0,
3,0,"Bjorklund, Mr. Ernst Herbert",male,0,0,347090,?,S,?,"Stockholm, Sweden New York",0.0,18.0,0.0,7.75,1.0,
3,0,"Bostandyeff, Mr. Guentcho",male,0,0,349224,?,S,?,"Bulgaria Chicago, IL",0.0,26.0,0.0,7.8958,1.0,
3,0,"Boulos, Master. Akar",male,1,1,2678,?,C,?,"Syria Kent, ON",0.0,6.0,0.0,15.2458,1.0,
3,0,"Boulos, Miss. Nourelain",female,1,1,2678,?,C,?,"Syria Kent, ON",0.0,9.0,0.0,15.2458,1.0,
3,0,"Boulos, Mr. Hanna",male,0,0,2664,?,C,?,Syria,1.0,,0.0,7.225,1.0,
3,0,"Boulos, Mrs. Joseph (Sultana)",female,0,2,2678,?,C,?,"Syria Kent, ON",1.0,,0.0,15.2458,1.0,
3,0,"Bourke, Miss. Mary",female,0,2,364848,?,Q,?,"Ireland Chicago, IL",1.0,,0.0,7.75,1.0,
3,0,"Bourke, Mr. John",male,1,1,364849,?,Q,?,"Ireland Chicago, IL",0.0,40.0,0.0,15.5,1.0,
3,0,"Bourke, Mrs. John (Catherine)",female,1,1,364849,?,Q,?,"Ireland Chicago, IL",0.0,32.0,0.0,15.5,1.0,
3,0,"Bowen, Mr. David John 'Dai'",male,0,0,54636,?,S,?,"Treherbert, Cardiff, Wales",0.0,21.0,0.0,16.1,1.0,
3,1,"Bradley, Miss. Bridget Delia",female,0,0,334914,?,Q,13,"Kingwilliamstown, Co Cork, Ireland Glens Falls, NY",0.0,22.0,0.0,7.725,1.0,
3,0,"Braf, Miss. Elin Ester Maria",female,0,0,347471,?,S,?,"Medeltorp, Sweden Chicago, IL",0.0,20.0,0.0,7.8542,1.0,
3,0,"Braund, Mr. Lewis Richard",male,1,0,3460,?,S,?,"Bridgerule, Devon",0.0,29.0,0.0,7.0458,1.0,
3,0,"Braund, Mr. Owen Harris",male,1,0,A/5 21171,?,S,?,"Bridgerule, Devon",0.0,22.0,0.0,7.25,1.0,
3,0,"Brobeck, Mr. Karl Rudolf",male,0,0,350045,?,S,?,"Sweden Worcester, MA",0.0,22.0,0.0,7.7958,1.0,
3,0,"Brocklebank, Mr. William Alfred",male,0,0,364512,?,S,?,"Broomfield, Chelmsford, England",0.0,35.0,0.0,8.05,1.0,
3,0,"Buckley, Miss. Katherine",female,0,0,329944,?,Q,?,"Co Cork, Ireland Roxbury, MA",0.0,18.5,0.0,7.2833,0.0,299.0
3,1,"Buckley, Mr. Daniel",male,0,0,330920,?,Q,13,"Kingwilliamstown, Co Cork, Ireland New York, NY",0.0,21.0,0.0,7.8208,1.0,
3,0,"Burke, Mr. Jeremiah",male,0,0,365222,?,Q,?,"Co Cork, Ireland Charlestown, MA",0.0,19.0,0.0,6.75,1.0,
3,0,"Burns, Miss. Mary Delia",female,0,0,330963,?,Q,?,"Co Sligo, Ireland New York, NY",0.0,18.0,0.0,7.8792,1.0,
3,0,"Cacic, Miss. Manda",female,0,0,315087,?,S,?,?,0.0,21.0,0.0,8.6625,1.0,
3,0,"Cacic, Miss. Marija",female,0,0,315084,?,S,?,?,0.0,30.0,0.0,8.6625,1.0,
3,0,"Cacic, Mr. Jego Grga",male,0,0,315091,?,S,?,?,0.0,18.0,0.0,8.6625,1.0,
3,0,"Cacic, Mr. Luka",male,0,0,315089,?,S,?,Croatia,0.0,38.0,0.0,8.6625,1.0,
3,0,"Calic, Mr. Jovo",male,0,0,315093,?,S,?,?,0.0,17.0,0.0,8.6625,1.0,
3,0,"Calic, Mr. Petar",male,0,0,315086,?,S,?,?,0.0,17.0,0.0,8.6625,1.0,
3,0,"Canavan, Miss. Mary",female,0,0,364846,?,Q,?,?,0.0,21.0,0.0,7.75,1.0,
3,0,"Canavan, Mr. Patrick",male,0,0,364858,?,Q,?,"Ireland Philadelphia, PA",0.0,21.0,0.0,7.75,1.0,
3,0,"Cann, Mr. Ernest Charles",male,0,0,A./5. 2152,?,S,?,?,0.0,21.0,0.0,8.05,1.0,
3,0,"Caram, Mr. Joseph",male,1,0,2689,?,C,?,"Ottawa, ON",1.0,,0.0,14.4583,1.0,
3,0,"Caram, Mrs. Joseph (Maria Elias)",female,1,0,2689,?,C,?,"Ottawa, ON",1.0,,0.0,14.4583,1.0,
3,0,"Carlsson, Mr. August Sigfrid",male,0,0,350042,?,S,?,"Dagsas, Sweden Fower, MN",0.0,28.0,0.0,7.7958,1.0,
3,0,"Carlsson, Mr. Carl Robert",male,0,0,350409,?,S,?,"Goteborg, Sweden Huntley, IL",0.0,24.0,0.0,7.8542,1.0,
3,1,"Carr, Miss. Helen 'Ellen'",female,0,0,367231,?,Q,16,"Co Longford, Ireland New York, NY",0.0,16.0,0.0,7.75,1.0,
3,0,"Carr, Miss. Jeannie",female,0,0,368364,?,Q,?,"Co Sligo, Ireland Hartford, CT",0.0,37.0,0.0,7.75,1.0,
3,0,"Carver, Mr. Alfred John",male,0,0,392095,?,S,?,"St Denys, Southampton, Hants",0.0,28.0,0.0,7.25,1.0,
3,0,"Celotti, Mr. Francesco",male,0,0,343275,?,S,?,London,0.0,24.0,0.0,8.05,1.0,
3,0,"Charters, Mr. David",male,0,0,A/5. 13032,?,Q,?,"Ireland New York, NY",0.0,21.0,0.0,7.7333,1.0,
3,1,"Chip, Mr. Chang",male,0,0,1601,?,S,C,"Hong Kong New York, NY",0.0,32.0,0.0,56.4958,1.0,
3,0,"Christmann, Mr. Emil",male,0,0,343276,?,S,?,?,0.0,29.0,0.0,8.05,1.0,
3,0,"Chronopoulos, Mr. Apostolos",male,1,0,2680,?,C,?,Greece,0.0,26.0,0.0,14.4542,1.0,
3,0,"Chronopoulos, Mr. Demetrios",male,1,0,2680,?,C,?,Greece,0.0,18.0,0.0,14.4542,1.0,
3,0,"Coelho, Mr. Domingos Fernandeo",male,0,0,SOTON/O.Q. 3101307,?,S,?,Portugal,0.0,20.0,0.0,7.05,1.0,
3,1,"Cohen, Mr. Gurshon 'Gus'",male,0,0,A/5 3540,?,S,12,"London Brooklyn, NY",0.0,18.0,0.0,8.05,1.0,
3,0,"Colbert, Mr. Patrick",male,0,0,371109,?,Q,?,"Co Limerick, Ireland Sherbrooke, PQ",0.0,24.0,0.0,7.25,1.0,
3,0,"Coleff, Mr. Peju",male,0,0,349210,?,S,?,"Bulgaria Chicago, IL",0.0,36.0,0.0,7.4958,1.0,
3,0,"Coleff, Mr. Satio",male,0,0,349209,?,S,?,?,0.0,24.0,0.0,7.4958,1.0,
3,0,"Conlon, Mr. Thomas Henry",male,0,0,21332,?,Q,?,"Philadelphia, PA",0.0,31.0,0.0,7.7333,1.0,
3,0,"Connaghton, Mr. Michael",male,0,0,335097,?,Q,?,"Ireland Brooklyn, NY",0.0,31.0,0.0,7.75,1.0,
3,1,"Connolly, Miss. Kate",female,0,0,370373,?,Q,13,Ireland,0.0,22.0,0.0,7.75,1.0,
3,0,"Connolly, Miss. Kate",female,0,0,330972,?,Q,?,Ireland,0.0,30.0,0.0,7.6292,1.0,
3,0,"Connors, Mr. Patrick",male,0,0,370369,?,Q,?,?,0.0,70.5,0.0,7.75,0.0,171.0
3,0,"Cook, Mr. Jacob",male,0,0,A/5 3536,?,S,?,?,0.0,43.0,0.0,8.05,1.0,
3,0,"Cor, Mr. Bartol",male,0,0,349230,?,S,?,Austria,0.0,35.0,0.0,7.8958,1.0,
3,0,"Cor, Mr. Ivan",male,0,0,349229,?,S,?,Austria,0.0,27.0,0.0,7.8958,1.0,
3,0,"Cor, Mr. Liudevit",male,0,0,349231,?,S,?,Austria,0.0,19.0,0.0,7.8958,1.0,
3,0,"Corn, Mr. Harry",male,0,0,SOTON/OQ 392090,?,S,?,London,0.0,30.0,0.0,8.05,1.0,
3,1,"Coutts, Master. Eden Leslie 'Neville'",male,1,1,C.A. 37671,?,S,2,"England Brooklyn, NY",0.0,9.0,0.0,15.9,1.0,
3,1,"Coutts, Master. William Loch 'William'",male,1,1,C.A. 37671,?,S,2,"England Brooklyn, NY",0.0,3.0,0.0,15.9,1.0,
3,1,"Coutts, Mrs. William (Winnie 'Minnie' Treanor)",female,0,2,C.A. 37671,?,S,2,"England Brooklyn, NY",0.0,36.0,0.0,15.9,1.0,
3,0,"Coxon, Mr. Daniel",male,0,0,364500,?,S,?,"Merrill, WI",0.0,59.0,0.0,7.25,1.0,
3,0,"Crease, Mr. Ernest James",male,0,0,S.P. 3464,?,S,?,"Bristol, England Cleveland, OH",0.0,19.0,0.0,8.1583,1.0,
3,1,"Cribb, Miss. Laura Alice",female,0,1,371362,?,S,12,"Bournemouth, England Newark, NJ",0.0,17.0,0.0,16.1,1.0,
3,0,"Cribb, Mr. John Hatfield",male,0,1,371362,?,S,?,"Bournemouth, England Newark, NJ",0.0,44.0,0.0,16.1,1.0,
3,0,"Culumovic, Mr. Jeso",male,0,0,315090,?,S,?,Austria-Hungary,0.0,17.0,0.0,8.6625,1.0,
3,0,"Daher, Mr. Shedid",male,0,0,2698,?,C,?,?,0.0,22.5,0.0,7.225,0.0,9.0
3,1,"Dahl, Mr. Karl Edwart",male,0,0,7598,?,S,15,"Australia Fingal, ND",0.0,45.0,0.0,8.05,1.0,
3,0,"Dahlberg, Miss. Gerda Ulrika",female,0,0,7552,?,S,?,"Norrlot, Sweden Chicago, IL",0.0,22.0,0.0,10.5167,1.0,
3,0,"Dakic, Mr. Branko",male,0,0,349228,?,S,?,Austria,0.0,19.0,0.0,10.1708,1.0,
3,1,"Daly, Miss. Margaret Marcella 'Maggie'",female,0,0,382650,?,Q,15,"Co Athlone, Ireland New York, NY",0.0,30.0,0.0,6.95,1.0,
3,1,"Daly, Mr. Eugene Patrick",male,0,0,382651,?,Q,13 15 B,"Co Athlone, Ireland New York, NY",0.0,29.0,0.0,7.75,1.0,
3,0,"Danbom, Master. Gilbert Sigvard Emanuel",male,0,2,347080,?,S,?,"Stanton, IA",0.0,0.3333,0.0,14.4,1.0,
3,0,"Danbom, Mr. Ernst Gilbert",male,1,1,347080,?,S,?,"Stanton, IA",0.0,34.0,0.0,14.4,0.0,197.0
3,0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,1,1,347080,?,S,?,"Stanton, IA",0.0,28.0,0.0,14.4,1.0,
3,0,"Danoff, Mr. Yoto",male,0,0,349219,?,S,?,"Bulgaria Chicago, IL",0.0,27.0,0.0,7.8958,1.0,
3,0,"Dantcheff, Mr. Ristiu",male,0,0,349203,?,S,?,"Bulgaria Chicago, IL",0.0,25.0,0.0,7.8958,1.0,
3,0,"Davies, Mr. Alfred J",male,2,0,A/4 48871,?,S,?,"West Bromwich, England Pontiac, MI",0.0,24.0,0.0,24.15,1.0,
3,0,"Davies, Mr. Evan",male,0,0,SC/A4 23568,?,S,?,?,0.0,22.0,0.0,8.05,1.0,
3,0,"Davies, Mr. John Samuel",male,2,0,A/4 48871,?,S,?,"West Bromwich, England Pontiac, MI",0.0,21.0,0.0,24.15,1.0,
3,0,"Davies, Mr. Joseph",male,2,0,A/4 48873,?,S,?,"West Bromwich, England Pontiac, MI",0.0,17.0,0.0,8.05,1.0,
3,0,"Davison, Mr. Thomas Henry",male,1,0,386525,?,S,?,"Liverpool, England Bedford, OH",1.0,,0.0,16.1,1.0,
3,1,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,1,0,386525,?,S,16,"Liverpool, England Bedford, OH",1.0,,0.0,16.1,1.0,
3,1,"de Messemaeker, Mr. Guillaume Joseph",male,1,0,345572,?,S,15,"Tampico, MT",0.0,36.5,0.0,17.4,1.0,
3,1,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,1,0,345572,?,S,13,"Tampico, MT",0.0,36.0,0.0,17.4,1.0,
3,1,"de Mulder, Mr. Theodore",male,0,0,345774,?,S,11,"Belgium Detroit, MI",0.0,30.0,0.0,9.5,1.0,
3,0,"de Pelsmaeker, Mr. Alfons",male,0,0,345778,?,S,?,?,0.0,16.0,0.0,9.5,1.0,
3,1,"Dean, Master. Bertram Vere",male,1,2,C.A. 2315,?,S,10,"Devon, England Wichita, KS",0.0,1.0,0.0,20.575,1.0,
